"Count","Tradelist Count","Name","Edition","Condition","Language","Foil","Tags","Last Modified","Collector Number","Alter","Proxy","Purchase Price"
"2","2","Jace's Ingenuity","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","63","False","False","0.35"
"4","4","Jace's Phantasm","ima","Near Mint","English","","","2025-08-06 14:22:43.397000","60","False","False","0.35"
"1","1","Jace's Sanctum","c19","Near Mint","English","","","2025-08-06 14:22:43.397000","88","False","False","1.29"
"1","1","Jace's Scrutiny","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","70","False","False","0.35"
"1","1","Jace's Triumph","war","Near Mint","English","","","2025-08-06 14:22:43.397000","55","False","False","0.35"
"1","1","Jackalope Herd","exo","Near Mint","English","","","2025-08-06 14:22:43.397000","111","False","False","0.35"
"2","2","Jadar, Ghoulcaller of Nephalia","mid","Near Mint","English","","","2025-08-06 14:22:43.397000","315","False","False","4.49"
"2","2","Jade Idol","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","256","False","False","0.35"
"1","1","Jade Statue","9ed","Near Mint","English","","","2025-08-06 14:22:43.397000","300","False","False","0.49"
"1","1","Jadecraft Artisan","rix","Near Mint","English","","","2025-08-06 14:22:43.397000","135","False","False","0.35"
"1","1","Jagged Poppet","gk2","Near Mint","English","","","2025-08-06 14:22:43.397000","64","False","False","0.59"
"1","1","Jagged-Scar Archers","khc","Near Mint","English","","","2025-08-06 14:22:43.397000","65","False","False","0.35"
"1","1","Jalum Tome","dmr","Near Mint","English","","","2025-08-06 14:22:43.397000","226","False","False","0.35"
"1","1","Janjeet Sentry","kld","Near Mint","English","","","2025-08-06 14:22:43.397000","53","False","False","0.35"
"1","1","Jar of Eyeballs","c13","Near Mint","English","","","2025-08-06 14:22:43.397000","244","False","False","0.49"
"2","2","Jarad, Golgari Lich Lord","gk1","Near Mint","English","","","2025-08-06 14:22:43.397000","65","False","False","5.99"
"1","1","Jareth, Leonine Titan","cm2","Near Mint","English","","","2025-08-06 14:22:43.397000","30","False","False","0.79"
"1","1","Jarl of the Forsaken","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","100","False","False","0.35"
"2","2","Jaspera Sentinel","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","178","False","False","0.35"
"1","1","Jawbone Duelist","one","Near Mint","English","","","2025-08-06 14:22:43.397000","18","False","False","0.35"
"1","1","Jaxis, the Troublemaker","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","112","False","False","0.99"
"1","1","Jaya, Venerated Firemage","war","Near Mint","English","","","2025-08-06 14:22:43.397000","135","False","False","0.35"
"1","1","Jaya's Greeting","war","Near Mint","English","","","2025-08-06 14:22:43.397000","136","False","False","0.35"
"2","2","Jayemdae Tome","ori","Near Mint","English","","","2025-08-06 14:22:43.397000","231","False","False","0.35"
"1","1","Jazal Goldmane","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","497","False","False","0.99"
"1","1","Jedit Ojanen of Efrava","c17","Near Mint","English","","","2025-08-06 14:22:43.397000","153","False","False","2.49"
"2","2","Jelenn Sphinx","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","224","False","False","0.35"
"1","1","Jeskai Banner","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","222","False","False","0.35"
"1","1","Jeskai Barricade","frf","Near Mint","English","","","2025-08-06 14:22:43.397000","15","False","False","1.29"
"1","1","Jeskai Elder","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","53","False","False","0.35"
"1","1","Jeskai Infiltrator","c18","Near Mint","English","","","2025-08-06 14:22:43.397000","93","False","False","0.49"
"1","1","Jeskai Runemark","frf","Near Mint","English","","","2025-08-06 14:22:43.397000","37","False","False","0.35"
"2","2","Jeskai Sage","frf","Near Mint","English","","","2025-08-06 14:22:43.397000","38","False","False","0.35"
"2","2","Jeskai Windscout","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","44","False","False","0.35"
"1","1","Jewel Thief","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","151","False","False","0.35"
"1","1","Jeweled Torque","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","301","False","False","0.35"
"1","1","Jewel-Eyed Cobra","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","168","False","False","0.35"
"2","2","Jhessian Thief","ima","Near Mint","English","","","2025-08-06 14:22:43.397000","61","False","False","0.35"
"1","1","Jhovall Rider","mmq","Near Mint","English","","","2025-08-06 14:22:43.397000","26","False","False","0.35"
"1","1","Jiang Yanggu, Wildcrafter","war","Near Mint","English","","","2025-08-06 14:22:43.397000","164","False","False","0.35"
"1","1","Jibbirik Omnivore","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","166","False","False","0.35"
"1","1","Jidoor, Aristocratic Capital // Overture","fin","Near Mint","English","","","2025-08-25 14:25:56.900000","284","False","False","1.99"
"1","1","Jolrael's Favor","pcy","Near Mint","English","","","2025-08-06 14:22:43.397000","116","False","False","0.35"
"2","2","Jolting Merfolk","nem","Near Mint","English","","","2025-08-06 14:22:43.397000","34","False","False","0.35"
"2","2","Joraga Auxiliary","ogw","Near Mint","English","","","2025-08-06 14:22:43.397000","154","False","False","0.35"
"3","3","Joraga Invocation","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","555","False","False","0.35"
"1","1","Joraga Visionary","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","188","False","False","0.35"
"1","1","Jorn, God of Winter // Kaldring, the Rimestaff","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","179","False","False","0.49"
"1","1","Jötun Grunt","cmd","Near Mint","English","","","2025-08-06 14:22:43.397000","16","False","False","0.35"
"1","1","Journey of Discovery","mrd","Near Mint","English","","","2025-08-06 14:22:43.397000","123","False","False","0.35"
"1","1","Journey to Nowhere","cmd","Near Mint","English","","","2025-08-06 14:22:43.397000","17","False","False","1.79"
"1","1","Journey to Oblivion","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","17","False","False","0.35"
"1","1","Joust","eld","Near Mint","English","","","2025-08-06 14:22:43.397000","129","False","False","0.35"
"2","2","Jousting Dummy","eld","Near Mint","English","","","2025-08-06 14:22:43.397000","224","False","False","0.35"
"1","1","Joyride Rigger","ust","Near Mint","English","","","2025-08-06 14:22:43.397000","114","False","False","0.35"
"1","1","Judge of Currents","lrw","Near Mint","English","","","2025-08-06 14:22:43.397000","22","False","False","0.35"
"1","1","Judge's Familiar","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","192","False","False","0.35"
"1","1","Judith, the Scourge Diva","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","341","False","False","0.39"
"3","3","Juggernaut","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","255","False","False","0.35"
"1","1","Jukai Preserver","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","195","False","False","0.35"
"2","2","Jukai Trainee","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","326","False","False","0.35"
"1","1","Jund Panorama","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","408","False","False","0.39"
"1","1","Jungle Barrier","e02","Near Mint","English","","","2025-08-06 14:22:43.397000","38","False","False","0.49"
"1","1","Jungle Hollow","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","263","False","False","0.35"
"2","2","Jungle Shrine","otc","Near Mint","English","","","2025-08-06 14:22:43.397000","303","False","False","0.69"
"1","1","Jungle Wayfinder","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","72","False","False","0.35"
"1","1","Jungle Weaver","ala","Near Mint","English","","","2025-08-06 14:22:43.397000","134","False","False","0.35"
"2","2","Jungleborn Pioneer","rix","Near Mint","English","","","2025-08-06 14:22:43.397000","137","False","False","0.35"
"1","1","Juniper Order Ranger","moc","Near Mint","English","","","2025-08-06 14:22:43.397000","330","False","False","0.35"
"1","1","Juniper Order Rootweaver","dmu","Near Mint","English","","","2025-08-06 14:22:43.397000","22","False","False","0.35"
"1","1","Junk Winder","blc","Near Mint","English","","","2025-08-06 14:22:43.397000","169","False","False","0.49"
"1","1","Just the Wind","uma","Near Mint","English","","","2025-08-06 14:22:43.397000","60","False","False","0.35"
"1","1","Jwar Isle Avenger","ogw","Near Mint","English","","","2025-08-06 14:22:43.397000","58","False","False","0.35"
"3","3","Kabuto Moth","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","20","False","False","0.35"
"1","1","Kaima, the Fractured Calm","nec","Near Mint","English","","","2025-08-06 14:22:43.397000","3","False","False","0.99"
"1","1","Kaito, Dancing Shadow","one","Near Mint","English","","","2025-08-06 14:22:43.397000","204","False","False","0.79"
"1","1","Kaito's Pursuit","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","103","False","False","0.35"
"1","1","Kalastria Healer","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","114","False","False","0.35"
"1","1","Kalonian Twingrove","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","182","False","False","0.79"
"1","1","Kami of Industry","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","149","False","False","0.35"
"1","1","Kami of Terrible Secrets","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","105","False","False","0.35"
"1","1","Kami of Twisted Reflection","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","71","False","False","0.35"
"1","1","Kami's Flare","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","150","False","False","0.35"
"1","1","Kappa Tech-Wrecker","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","198","False","False","0.35"
"2","2","Kapsho Kitefins","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","66","False","False","0.35"
"1","1","Karador, Ghost Chieftain","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","342","False","False","0.49"
"1","1","Karakyk Guardian","tdm","Near Mint","English","","","2025-08-25 14:25:56.900000","198","False","False","0.35"
"4","4","Karametra's Acolyte","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","160","False","False","1.29"
"3","3","Karametra's Favor","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","203","False","False","0.35"
"1","1","Kardur's Vicious Return","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","217","False","False","0.35"
"1","1","Karfell Harbinger","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","65","False","False","0.35"
"1","1","Karfell Kennel-Master","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","101","False","False","0.35"
"1","1","Karmic Justice","c15","Near Mint","English","","","2025-08-06 14:22:43.397000","72","False","False","2.79"
"1","1","Karok Wrangler","stx","Near Mint","English","","","2025-08-06 14:22:43.397000","135","False","False","0.35"
"1","1","Karona, False God","scg","Near Mint","English","","","2025-08-06 14:22:43.397000","138","False","False","2.79"
"1","1","Karplusan Strider","mm2","Near Mint","English","","","2025-08-06 14:22:43.397000","145","False","False","0.35"
"1","1","Karumonix, the Rat King","one","Near Mint","English","","","2025-08-06 14:22:43.397000","98","False","False","1.49"
"1","1","Kaseto, Orochi Archmage","c21","Near Mint","English","","","2025-08-06 14:22:43.397000","221","False","False","0.99"
"1","1","Kasmina, Enigmatic Mentor","war","Near Mint","English","","","2025-08-06 14:22:43.397000","56","False","False","0.35"
"1","1","Kasmina's Transmutation","rvr","Near Mint","English","","","2025-09-10 19:14:03.963000","46","False","False","0.35"
"1","1","Kav Landseeker","eoe","Near Mint","English","","","2025-08-25 14:25:56.900000","138","False","False","0.35"
"1","1","Kavaron Skywarden","eoe","Near Mint","English","","","2025-08-25 14:25:56.900000","140","False","False","0.35"
"1","1","Kavu Chameleon","inv","Near Mint","English","","","2025-08-06 14:22:43.397000","191","False","False","0.35"
"1","1","Kavu Climber","10e","Near Mint","English","","","2025-08-06 14:22:43.397000","273","False","False","0.35"
"1","1","Kavu Runner","inv","Near Mint","English","","","2025-08-06 14:22:43.397000","150","False","False","0.35"
"1","1","Kavu Scout","inv","Near Mint","English","","","2025-08-06 14:22:43.397000","151","False","False","0.35"
"1","1","Kaya, Bane of the Dead","war","Near Mint","English","","","2025-08-06 14:22:43.397000","231","False","False","0.35"
"1","1","Kaya's Ghostform","war","Near Mint","English","","","2025-08-06 14:22:43.397000","94","False","False","1.99"
"2","2","Kaya's Wrath","dmc","Near Mint","English","","","2025-08-06 14:22:43.397000","155","False","False","0.79"
"1","1","Kayla's Reconstruction","bro","Near Mint","English","","","2025-08-06 14:22:43.397000","10","False","False","0.49"
"1","1","Kazandu Stomper","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","191","False","False","0.35"
"1","1","Kazandu Tuskcaller","c21","Near Mint","English","","","2025-08-06 14:22:43.397000","196","False","False","0.49"
"1","1","Kazuul, Tyrant of the Cliffs","mkc","Near Mint","English","","","2025-08-06 14:22:43.397000","157","False","False","0.49"
"1","1","Kazuul's Toll Collector","2xm","Near Mint","English","","","2025-08-06 14:22:43.397000","133","False","False","0.35"
"1","1","Keen Buccaneer","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","48","False","False","0.35"
"2","2","Keening Apparition","rtr","Near Mint","English","","","2025-08-06 14:22:43.397000","12","False","False","0.35"
"1","1","Keening Banshee","rav","Near Mint","English","","","2025-08-06 14:22:43.397000","92","False","False","0.35"
"1","1","Keening Stone","c16","Near Mint","English","","","2025-08-06 14:22:43.397000","259","False","False","0.59"
"2","2","Keep Out","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","19","False","False",""
"3","3","Keeper of Fables","znc","Near Mint","English","","","2025-08-06 14:22:43.397000","71","False","False","0.39"
"1","1","Keeper of the Cadence","bro","Near Mint","English","","","2025-08-06 14:22:43.397000","54","False","False","0.35"
"1","1","Keeper of the Dead","exo","Near Mint","English","","","2025-08-06 14:22:43.397000","65","False","False","0.35"
"3","3","Keeper of the Lens","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","240","False","False","0.35"
"1","1","Keepsake Gorgon","cn2","Near Mint","English","","","2025-08-06 14:22:43.397000","141","False","False","0.35"
"1","1","Kefnet the Mindful","dsc","Near Mint","English","","","2025-08-06 14:22:43.397000","118","False","False","0.99"
"1","1","Kefnet's Last Word","hou","Near Mint","English","","","2025-08-06 14:22:43.397000","39","False","False","0.49"
"2","2","Kefnet's Monument","akh","Near Mint","English","","","2025-08-06 14:22:43.397000","231","False","False","0.69"
"1","1","Keiga, the Tide Star","mma","Near Mint","English","","","2025-08-06 14:22:43.397000","48","False","False","2.79"
"2","2","Keldon Berserker","pcy","Near Mint","English","","","2025-08-06 14:22:43.397000","93","False","False","0.35"
"1","1","Keldon Overseer","dom","Near Mint","English","","","2025-08-06 14:22:43.397000","134","False","False","0.35"
"1","1","Keldon Strike Team","dmu","Near Mint","English","","","2025-08-06 14:22:43.397000","136","False","False","0.35"
"1","1","Keldon Warcaller","dom","Near Mint","English","","","2025-08-06 14:22:43.397000","136","False","False","0.35"
"1","1","Kemba, Kha Enduring","one","Near Mint","English","","","2025-08-06 14:22:43.397000","330","False","False","0.49"
"1","1","Kemba, Kha Regent","2xm","Near Mint","English","","","2025-08-06 14:22:43.397000","19","False","False","0.49"
"1","1","Kenrith, the Returned King","mb2","Near Mint","English","","","2025-08-06 14:22:43.397000","13","False","False","1.99"
"1","1","Kenrith's Transformation","woc","Near Mint","English","","","2025-08-06 14:22:43.397000","128","False","False","2.49"
"1","1","Kess, Dissident Mage","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","344","False","False","1.49"
"3","3","Kessig Cagebreakers","mic","Near Mint","English","","","2025-08-06 14:22:43.397000","142","False","False","0.49"
"1","1","Kessig Dire Swine","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","214","False","False","0.35"
"1","1","Kessig Forgemaster // Flameheart Werewolf","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","169","False","False","0.35"
"2","2","Kessig Prowler // Sinuous Predator","emn","Near Mint","English","","","2025-08-06 14:22:43.397000","163","False","False","0.35"
"1","1","Kessig Wolf Run","m3c","Near Mint","English","","","2025-08-06 14:22:43.397000","352","False","False","0.69"
"1","1","Kessig Wolfrider","vow","Near Mint","English","","","2025-08-06 14:22:43.397000","165","False","False","0.49"
"1","1","Key to the City","c21","Near Mint","English","","","2025-08-06 14:22:43.397000","248","False","False","0.69"
"1","1","Keymaster Rogue","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","47","False","False","0.35"
"1","1","Kezzerdrix","tmp","Near Mint","English","","","2025-08-06 14:22:43.397000","139","False","False","0.49"
"1","1","Khalni Heart Expedition","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","899","False","False","0.35"
"1","1","Khenra Eternal","hou","Near Mint","English","","","2025-08-06 14:22:43.397000","66","False","False","0.35"
"2","2","Khenra Scrapper","hou","Near Mint","English","","","2025-08-06 14:22:43.397000","100","False","False","0.35"
"1","1","Kheru Bloodsucker","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","75","False","False","0.35"
"1","1","Kheru Goldkeeper","tdm","Near Mint","English","","","2025-08-25 14:25:56.900000","199","False","False","0.35"
"1","1","Kheru Mind-Eater","c17","Near Mint","English","","","2025-08-06 14:22:43.397000","17","False","False","0.79"
"1","1","Khorvath Brightflame","bbd","Near Mint","English","","","2025-08-06 14:22:43.397000","9","False","False","0.49"
"1","1","Kick in the Door","afr","Near Mint","English","","","2025-08-06 14:22:43.397000","153","False","False","0.35"
"1","1","Kickoff Celebrations","dft","Near Mint","English","","","2025-08-25 14:25:56.900000","135","False","False","0.35"
"1","1","Kill Shot","cn2","Near Mint","English","","","2025-08-06 14:22:43.397000","94","False","False","0.35"
"1","1","Killer Instinct","gpt","Near Mint","English","","","2025-08-06 14:22:43.397000","120","False","False","0.49"
"1","1","Killer Service","mkc","Near Mint","English","","","2025-08-06 14:22:43.397000","174","False","False","0.49"
"2","2","Killing Glare","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","70","False","False","0.35"
"1","1","Kill-Zone Acrobat","bro","Near Mint","English","","","2025-08-06 14:22:43.397000","106","False","False","0.35"
"1","1","Kindle","a25","Near Mint","English","","","2025-08-06 14:22:43.397000","140","False","False","0.35"
"1","1","Kindle the Inner Flame","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","147","False","False",""
"1","1","Kindled Fury","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","142","False","False","0.35"
"2","2","Kindled Fury","hou","Near Mint","English","","","2025-08-06 14:22:43.397000","101","False","False","0.35"
"1","1","Kindly Stranger // Demon-Possessed Witch","soi","Near Mint","English","","","2025-08-06 14:22:43.397000","119","False","False","0.35"
"1","1","Kindred Summons","afc","Near Mint","English","","","2025-08-06 14:22:43.397000","163","False","False","11.99"
"2","2","Kinetic Augur","m21","Near Mint","English","","","2025-08-06 14:22:43.397000","154","False","False","0.35"
"1","1","King Darien XLVIII","dmu","Near Mint","English","","","2025-08-06 14:22:43.397000","303","False","False","0.79"
"1","1","King Harald's Revenge","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","180","False","False","0.35"
"3","3","Kingpin's Pet","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","173","False","False","0.35"
"3","3","Kinsbaile Skirmisher","ddo","Near Mint","English","","","2025-08-06 14:22:43.397000","15","False","False","0.35"
"2","2","Kin-Tree Invocation","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","183","False","False","0.35"
"1","1","Kin-Tree Nurturer","tdm","Near Mint","English","","","2025-08-25 14:25:56.900000","83","False","False","0.35"
"4","4","Kin-Tree Warden","ktk","Near Mint","English","","","2025-08-06 14:22:43.397000","139","False","False","0.35"
"1","1","Kiora, Behemoth Beckoner","war","Near Mint","English","","","2025-08-06 14:22:43.397000","232","False","False","0.99"
"2","2","Kiora, Master of the Depths","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","213","False","False","3.49"
"2","2","Kiora, the Crashing Wave","ddo","Near Mint","English","foil","","2025-08-06 14:22:43.397000","34","False","False","2.29"
"2","2","Kiora's Dambreaker","rvr","Near Mint","English","","","2025-08-06 14:22:43.397000","48","False","False","0.35"
"1","1","Kiora's Dismissal","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","44","False","False","0.35"
"2","2","Kiora's Follower","lcc","Near Mint","English","","","2025-11-02 18:37:14.663000","273","False","False","0.49"
"1","1","Kird Ape","btd","Near Mint","English","","","2025-08-06 14:22:43.397000","39","False","False","0.59"
"1","1","Kird Chieftain","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","151","False","False","0.39"
"2","2","Kitchen Imp","mh2","Near Mint","English","","","2025-08-06 14:22:43.397000","343","False","False","0.35"
"1","1","Kitesail","cn2","Near Mint","English","","","2025-08-06 14:22:43.397000","212","False","False","0.35"
"2","2","Kitesail Corsair","fdn","Near Mint","English","","","2025-08-06 14:22:43.397000","510","False","False","0.79"
"3","3","Kitesail Freebooter","m21","Near Mint","English","","","2025-08-06 14:22:43.397000","107","False","False","0.35"
"1","1","Kitesail Scout","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","33","False","False","0.35"
"1","1","Kithkeeper","ecl","Near Mint","English","","","2026-02-10 14:28:03.170000","23","False","False",""
"2","2","Kithkin","tecl","Near Mint","English","","","2026-02-10 14:28:03.170000","7","False","False",""
"1","1","Kithkin Daggerdare","lrw","Near Mint","English","","","2025-08-06 14:22:43.397000","223","False","False","0.35"
"1","1","Kithkin Shielddare","shm","Near Mint","English","","","2025-08-06 14:22:43.397000","10","False","False","0.35"
"2","2","Kithkin Spellduster","eve","Near Mint","English","","","2025-08-06 14:22:43.397000","8","False","False","0.35"
"2","2","Kithkin Zealot","eve","Near Mint","English","","","2025-08-06 14:22:43.397000","9","False","False","0.35"
"1","1","Kitsune Ace","neo","Near Mint","English","","","2025-08-06 14:22:43.397000","22","False","False","0.35"
"1","1","Kitsune Riftwalker","chk","Near Mint","English","","","2025-08-06 14:22:43.397000","29","False","False","0.35"
"1","1","Kitt Kanto, Mayhem Diva","ncc","Near Mint","English","","","2025-08-06 14:22:43.397000","4","False","False","0.99"
"1","1","Knacksaw Clique","shm","Near Mint","English","","","2025-08-06 14:22:43.397000","42","False","False","2.79"
"1","1","Knight of Autumn","afc","Near Mint","English","","","2025-08-06 14:22:43.397000","187","False","False","0.79"
"1","1","Knight of Dawn","tmp","Near Mint","English","","","2025-08-06 14:22:43.397000","26","False","False","0.35"
"1","1","Knight of Dawn's Light","dmu","Near Mint","English","","","2025-08-06 14:22:43.397000","23","False","False","0.35"
"2","2","Knight of Obligation","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","18","False","False","0.35"
"1","1","Knight of the Holy Nimbus","tsr","Near Mint","English","","","2025-08-06 14:22:43.397000","23","False","False","0.35"
"1","1","Knight of the Pilgrim's Road","ori","Near Mint","English","","","2025-08-06 14:22:43.397000","20","False","False","0.35"
"1","1","Knight of the Stampede","rix","Near Mint","English","","","2025-08-06 14:22:43.397000","138","False","False","0.35"
"2","2","Knight of the Tusk","m19","Near Mint","English","","","2025-08-06 14:22:43.397000","18","False","False","0.35"
"2","2","Knight Watch","gtc","Near Mint","English","","","2025-08-06 14:22:43.397000","19","False","False","0.35"
"1","1","Knighted Myr","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","36","False","False","0.35"
"1","1","Knightly Valor","2x2","Near Mint","English","","","2025-08-06 14:22:43.397000","14","False","False","0.35"
"1","1","Knockout Blow","snc","Near Mint","English","","","2025-08-06 14:22:43.397000","20","False","False","0.35"
"1","1","Knockout Maneuver","tdm","Near Mint","English","","","2025-08-25 14:25:56.900000","147","False","False","0.35"
"1","1","Knowledge and Power","jou","Near Mint","English","","","2025-08-06 14:22:43.397000","101","False","False","0.35"
"3","3","Kolaghan Aspirant","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","143","False","False","0.35"
"1","1","Kolaghan Forerunners","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","144","False","False","0.35"
"1","1","Kolaghan Stormsinger","dtk","Near Mint","English","","","2025-08-06 14:22:43.397000","145","False","False","0.35"
"1","1","Koma's Faithful","khm","Near Mint","English","","","2025-08-06 14:22:43.397000","102","False","False","0.35"
"1","1","Kor Blademaster","znr","Near Mint","English","","","2025-08-06 14:22:43.397000","21","False","False","0.35"
"2","2","Kor Bladewhirl","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","34","False","False","0.35"
"1","1","Kor Cartographer","khc","Near Mint","English","","","2025-08-06 14:22:43.397000","28","False","False","0.35"
"1","1","Kor Castigator","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","35","False","False","0.35"
"1","1","Kor Duelist","mm2","Near Mint","English","","","2025-08-06 14:22:43.397000","22","False","False","0.35"
"2","2","Kor Entanglers","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","36","False","False","0.35"
"1","1","Kor Hookmaster","mm3","Near Mint","English","","","2025-08-06 14:22:43.397000","10","False","False","0.35"
"1","1","Kor Outfitter","zen","Near Mint","English","","","2025-08-06 14:22:43.397000","21","False","False","0.35"
"1","1","Kor Sanctifiers","c15","Near Mint","English","","","2025-08-06 14:22:43.397000","73","False","False","0.35"
"2","2","Kor Scythemaster","ogw","Near Mint","English","","","2025-08-06 14:22:43.397000","23","False","False","0.35"
"1","1","Kormus Bell","4ed","Near Mint","English","","","2025-08-06 14:22:43.397000","332","False","False","1.79"
"2","2","Korozda Gorgon","dgm","Near Mint","English","","","2025-08-06 14:22:43.397000","78","False","False","0.35"
"3","3","Korozda Guildmage","gk1","Near Mint","English","","","2025-08-06 14:22:43.397000","66","False","False","0.39"
"1","1","Korozda Monitor","rtr","Near Mint","English","","","2025-08-06 14:22:43.397000","129","False","False","0.35"
"2","2","Kozilek's Channeler","bfz","Near Mint","English","","","2025-08-06 14:22:43.397000","10","False","False","0.35"
"2","2","Kozilek's Pathfinder","ogw","Near Mint","English","","","2025-08-06 14:22:43.397000","5","False","False","0.35"
"1","1","Kozilek's Shrieker","ogw","Near Mint","English","","","2025-08-06 14:22:43.397000","73","False","False","0.35"
"1","1","Kragma Warcaller","ths","Near Mint","English","","","2025-08-06 14:22:43.397000","195","False","False","0.35"
"2","2","Kraken of the Straits","bng","Near Mint","English","","","2025-08-06 14:22:43.397000","42","False","False","0.35"
"1","1","Kraken's Eye","m12","Near Mint","English","","","2025-08-06 14:22:43.397000","211","False","False","0.35"
"1","1","Krasis Incubation","dgm","Near Mint","English","","","2025-08-06 14:22:43.397000","79","False","False","0.35"
"1","1","Kraul Harpooner","clu","Near Mint","English","","","2025-08-06 14:22:43.397000","167","False","False","0.35"
"2","2","Kraul Stinger","war","Near Mint","English","","","2025-08-06 14:22:43.397000","165","False","False","0.35"
"1","1","Kraul Swarm","grn","Near Mint","English","","","2025-08-06 14:22:43.397000","73","False","False","0.35"
"4","4","Kraul Warrior","clu","Near Mint","English","","","2025-08-06 14:22:43.397000","168","False","False","0.35"
"1","1","Krenko's Enforcer","m15","Near Mint","English","","","2025-08-06 14:22:43.397000","152","False","False","0.35"
"1","1","Kresh the Bloodbraided","v11","Near Mint","English","foil","","2025-08-06 14:22:43.397000","5","False","False","2.49"
"4","4","Kronch Wrangler","clu","Near Mint","English","","","2025-08-06 14:22:43.397000","169","False","False","0.35"
"1","1","Krosan Constrictor","tor","Near Mint","English","","","2025-08-06 14:22:43.397000","129","False","False","0.35"
"1","1","Krosan Druid","dom","Near Mint","English","","","2025-08-06 14:22:43.397000","167","False","False","0.35"
"1","1","Krosan Grip","c21","Near Mint","English","","","2025-08-06 14:22:43.397000","198","False","False","1.79"
"1","1","Krosan Tusker","cmm","Near Mint","English","","","2025-08-06 14:22:43.397000","302","False","False","0.35"
"2","2","Krosan Verge","mkc","Near Mint","English","","","2025-08-06 14:22:43.397000","271","False","False","0.35"
"1","1","Krosan Warchief","c13","Near Mint","English","","","2025-08-06 14:22:43.397000","155","False","False","0.35"
